ID	Note	GO_ID	GO_description	P-value	Significant	Expression_profile	VEG	MEI	FRG	DEV1	DEV2/3	DEV4	V1.2	VK1	S1.1	S1.2	T0.1	T0.2	T3	T5.1	T5.2	T11.1	T11.2	T20.1	T20.2	T20.3	T30
PTET.51.1.G0180115				9,63E-006	YES	Late induction	12,14910745	47,70500643	50,65889319	56,89447319	69,89486374	54,70222612	21,03619922	3,262015689	52,12957224	43,28044062	60,11904044	52,54730371	39,31033541	67,03615902	46,75278737	83,11079395	61,78703961	83,8410379	50,8405835	61,06497212	48,33948012
PTET.51.1.G0180116				0,863421524	NO	none	0	1,64019174	2,12647125	2,519332773	2,033584761	0	0	0	3,280383479	0	6,379413749	0	0	5,038665547	0	0	4,644123892	3,490215152	0	0	0
PTET.51.1.G0180117	serine/threonine-protein kinase pak 2	GO:0006468	protein phosphorylation	0,00381114	YES	Early peak	39,34675688	98,66275401	69,90205152	39,95587481	53,13923143	41,72522973	40,53281009	38,16070367	106,7842208	90,54128724	59,21696319	80,35618877	70,13300262	33,31665389	46,59509574	58,46341184	43,699656	48,8188322	61,57502569	31,17738693	52,27307253
PTET.51.1.G0180118	60s acidic ribosomal p1	GO:0006414	translational elongation	TRUE	NO	none	67231,05102	47330,23716	43144,98233	50473,82676	55877,99336	73785,10838	71029,69825	63432,40378	47371,53132	47288,94299	36733,77266	42906,20118	49794,97314	61351,14398	39596,50954	63948,12914	51754,63813	47246,05905	60563,14712	66208,00997	81362,20679
PTET.51.1.G0180119				Inf	NO	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTET.51.1.G0180120				0,010992395	NO	none	144,1010522	158,5254966	105,1988689	90,78528973	83,14211812	65,16137425	112,9908425	175,2112619	169,3031449	147,7478483	137,1860457	111,5042364	66,90632455	91,12844016	90,4421393	81,56617551	75,79840532	102,3831277	72,82076392	54,0781422	76,2446063
PTET.51.1.G0180121		GO:0000042	protein targeting to Golgi	0,152059614	NO	none	316,9241015	248,4820558	222,727186	259,3861695	340,2531936	293,2650471	266,1837559	367,664447	262,4872367	234,4768749	228,7139818	197,9232966	241,5442797	228,64327	290,129069	220,71691	333,8055037	437,6554743	368,8348865	248,3323275	338,1977667
PTET.51.1.G0180122				2,01E-001	NO	none	282,7649443	184,4040056	186,7248926	216,0487103	297,7903063	206,5353268	254,4292026	311,1006859	208,1629551	160,6450561	244,480033	180,593607	135,1010378	261,4024936	170,694927	406,4786532	190,5692218	336,0535607	258,0597894	207,0027837	206,06787
PTET.51.1.G0180123				4,94E-036	YES	Late induction	0,574938169	2,46117762	28,12645713	231,0553487	430,2645011	449,7954527	1,149876338	0	3,97604067	0,94631457	25,12987528	36,17007851	23,07941759	199,501679	262,6090185	402,8113276	423,1119492	494,9533448	400,1813827	422,0854663	477,5054391
PTET.51.1.G0180124				4,27E-029	YES	Intermediate peak	53,14381016	55,82959009	2391,601271	1689,316267	918,6931414	661,9192717	44,23149264	62,05612768	75,25795635	36,40122383	2800,816317	2230,706076	2143,281419	1870,979479	1507,653056	1464,58683	985,9675251	668,3418693	555,8763412	952,626428	371,2121154
PTET.51.1.G0180125		GO:0000226	microtubule cytoskeleton organization	3,85E-009	YES	Early peak	69,45970534	432,5496856	263,8383843	84,56661752	34,96420088	44,38785198	70,89621491	68,02319578	428,2373666	436,8620047	233,1542025	244,3254592	314,0354913	70,99389241	98,13934264	14,78305884	32,17515774	40,21062248	52,68796448	35,68327542	53,09242855
PTET.51.1.G0180126				0,007526123	YES	Late peak	29,64996109	45,14640189	11,69659167	59,54443795	102,3751596	27,17480656	19,10141647	40,1985057	40,8873828	49,40542098	16,82034146	5,049134349	13,22029919	45,89448293	73,19439298	57,4984871	53,43260981	145,566956	153,0025855	22,99710867	31,35250446
PTET.51.1.G0180127	ribosomal s6 kinase alpha-6	GO:0006468	protein phosphorylation	7,77E-002	NO	none	135,0579533	131,2956933	74,41244968	124,8146838	222,3143939	164,9597047	134,0028472	136,1130593	145,4718695	117,119517	79,74793976	70,15628333	73,33312594	139,767839	109,8615287	257,1882163	96,6177187	297,4522174	237,9994232	151,7442028	178,1752066
PTET.51.1.G0180128	60s ribosomal l35	GO:0006412	translation	0,000310752	NO	none	10100,92987	7363,793348	6318,085079	5877,007739	7154,41762	8457,827983	10154,65491	10047,20483	7516,050198	7211,536498	6637,338059	5802,768344	6514,148835	6643,257932	5110,757546	6966,019646	7318,421187	8023,149603	6310,080042	7879,106	9036,549965
PTET.51.1.G0180129				1,06E-001	NO	none	6,117883384	11,55211632	13,53010771	5,893199936	16,54106483	18,0753427	8,817509672	3,418257095	11,00997866	12,09425397	16,4702154	19,03452867	5,085579045	3,902611282	7,883788589	36,12687264	15,58711208	4,505476336	9,94479825	19,26575017	16,88493523
PTET.51.1.G0180130	myb-related			1,60E-005	YES	Early repression	270,3800279	154,8438514	134,433488	94,58373935	110,6134113	135,06892	238,5131872	302,2468686	149,2791838	160,4085191	159,5243616	118,636643	125,1394594	98,75476297	90,41271574	88,94144587	92,06821759	139,9572718	121,4867097	108,070001	162,0678391
PTET.51.1.G0180131	myb-related 3r-1			0,330752933	NO	none	1191,049857	1136,395023	1011,984921	1010,605021	1367,551023	1267,616894	1075,140508	1306,959206	1165,743316	1107,046731	1065,846932	1111,06538	859,0424507	971,0113149	1050,198727	1141,26511	1417,733373	1362,696336	1548,509271	1166,968689	1368,265098
PTET.51.1.G0180132				0,19932255	NO	none	6,856089947	24,11615829	10,87159087	2,059988716	21,31427367	9,445966637	5,375917578	8,336262316	21,68697967	26,54533691	9,037502812	4,973613108	18,60365668	0	4,119977431	18,879489	26,31670206	29,6668288	10,39407485	10,06805992	8,823873355
PTET.51.1.G0180133				6,62E-002	NO	none	203,8417824	260,9974191	257,5139928	321,9584173	199,1561771	168,430842	228,2338023	179,4497626	219,5272302	302,4676081	238,6778319	302,8523682	231,0117783	315,8522262	328,0646084	169,3364729	151,2425799	208,2742785	267,7713772	157,0282889	179,8333951
PTET.51.1.G0180134	heat shock 90	GO:0006457	protein folding	4,58E-008	YES	Early peak	17,72671377	75,82600355	69,18917294	54,28852283	25,28280892	32,29801629	15,33384086	20,11958669	68,65582713	82,99617997	46,59843222	57,29098644	103,6781002	64,73492295	43,84212271	31,06751354	19,24709574	24,59022659	26,22639983	33,13538708	31,46064551
PTET.51.1.G0180135				1,16E-001	NO	none	85,7169841	60,18582228	80,61044894	54,67934375	77,54393732	49,48336073	87,19982672	84,23414149	56,8438269	63,52781766	83,3093441	87,28691005	71,23509266	55,67725429	53,68143321	57,73261919	87,47312899	70,99811528	93,9718858	50,86658455	48,10013691
PTET.51.1.G0180136	40s ribosomal s7-1	GO:0006412	translation	2,31E-016	YES	Early repression	12916,19342	3875,620045	3162,534038	2146,977188	2816,814243	3822,109958	13225,98643	12606,40041	4075,426013	3675,814078	2812,290362	3127,494193	3547,817558	1703,241104	2590,713272	1758,992811	3208,528165	3039,738907	3259,99709	3806,322001	3837,897915
PTET.51.1.G0180137		GO:0030036	actin cytoskeleton organization	2,32E-024	YES	Early repression	5788,739276	2131,675061	1905,792832	1742,45181	1811,850967	1805,228177	6082,760348	5494,718204	2077,376865	2185,973258	1804,109499	1905,377978	2007,891019	1580,642759	1904,260861	1587,280507	2078,134476	1776,124161	1805,864725	1876,401256	1734,055098
PTET.51.1.G0180138				8,73E-003	NO	none	35,11585741	30,89540066	54,10849322	62,65716863	62,71621793	99,16773018	32,60547479	37,62624004	30,58922991	31,20157142	57,78772141	39,98677013	64,55098812	59,06688822	66,24744904	65,24177843	50,72984519	76,25036648	58,64288161	109,3467774	88,988683
PTET.51.1.G0180139	thioredoxin domain-containing	GO:0045454	cell redox homeostasis	1,07E-005	NO	none	870,5131509	486,5374181	443,3257976	504,5213551	654,0751343	650,5364244	986,6009847	754,4253172	465,8093995	507,2654367	434,4685481	455,4879333	440,0209113	501,0094993	508,0332109	627,9539125	630,9926051	609,7013289	747,6526906	655,2305806	645,8422683
PTET.51.1.G0180140				0,001221575	YES	Late induction	34,58052298	19,33957573	48,70313067	47,2571207	76,29889973	47,77240636	25,39917537	43,7618706	23,58270075	15,09645072	49,41988358	65,92617622	30,76333222	55,58357411	38,93066728	91,67617259	77,71028397	69,64966087	66,15948147	46,9071081	48,63770462
PTET.51.1.G0180141				0,10432236	NO	none	1,08976837	9,081987349	4,391054345	4,726228819	7,081391172	2,55099565	0	2,17953674	8,910181271	9,253793427	4,72575566	6,501818253	1,945589123	6,220922267	3,231535371	0	6,880567912	14,65110428	6,7938925	3,948479365	1,153511936
PTET.51.1.G0180142				0,952054494	NO	none	0	0	0	7,278072457	1,804657036	0	0	0	0	0	0	0	0	14,55614491	0	7,218628146	0	0	0	0	0
PTET.51.1.G0180143				0,609321835	NO	none	1,500527217	1,115330383	3,110334517	1,713146286	4,01242437	1,812250785	0	3,001054434	2,230660766	0	2,169000675	7,162002876	0	3,426292572	0	3,398308019	3,158004247	9,493385215	0	3,624501571	0
PTET.51.1.G0180144	sperm flagellar 2			0,047376325	NO	none	368,5967345	289,3590569	347,788208	355,3586437	246,4188795	251,03013	337,0195994	400,1738697	267,3799906	311,3381232	351,6027541	422,0125614	269,7493085	438,1080023	272,6092851	336,3073843	210,7787487	208,5297121	230,0596727	255,2383813	246,8218786
PTET.51.1.G0180145	probable ubiquitin carboxyl-terminal hydrolase faf-y	GO:0006511	ubiquitin-dependent protein catabolic process	5,97E-002	NO	none	423,9583643	435,2497453	412,9550675	486,9925463	524,5139381	428,2362315	373,7210844	474,1956442	431,7662206	438,7332699	454,2113345	479,8760809	304,7777872	515,5800245	458,4050682	556,0926678	490,5000293	519,9873912	531,4756643	440,2548626	416,2176004
PTET.51.1.G0180146	probable serine/threonine-protein kinase kin1 homolog	GO:0006468	protein phosphorylation	1,05E-006	YES	Intermediate peak	571,2816128	949,9917144	1421,689734	2215,028829	2164,814724	2263,842853	626,0013976	516,561828	825,4634167	1074,520012	1099,984021	1163,825467	2001,259712	2708,65884	1721,398817	3853,79806	1787,602522	1350,754617	1667,103695	2122,845662	2404,840044
PTET.51.1.G0180147				4,73E-014	YES	Late repression	240,5557527	295,2751117	502,0675799	536,6098124	35,87470355	63,56388638	285,4464273	195,6650781	259,3910569	331,1591664	406,1404016	589,3868422	510,6754961	452,909775	620,3098497	29,7222047	42,05843576	27,834199	43,88397473	37,464267	89,66350576
PTET.51.1.G0180148				2,36E-011	YES	Early peak	66,97589836	230,6073095	174,9269366	74,02082516	125,8242507	124,7574018	77,15777356	56,79402315	225,7071928	235,5074262	216,7316668	189,7541523	118,2949908	65,7060765	82,33557382	125,1938785	129,0907792	128,1570151	120,8553299	138,0997008	111,4151028
PTET.51.1.G0180149	multifunctional methyltransferase subunit trm112-like at1g78190			1,44E-007	NO	none	1475,529725	1479,638609	1382,940573	1726,367541	2948,631233	2851,690113	1529,340166	1421,719285	1629,709063	1329,568155	1325,998447	1241,257404	1581,565868	1858,901877	1593,833205	3230,961904	2700,380143	3247,082261	2616,100625	2595,793489	3107,586737
PTET.51.1.G0180150	caltractin icl1b			7,45E-018	YES	Early repression	734,051224	263,6728856	209,0868101	208,2222727	217,276083	211,1089188	783,9490242	684,1534238	285,7832054	241,5625659	232,9318116	253,0055364	141,3230824	177,5216804	238,9228651	224,0913259	206,7577418	230,2833841	207,9718803	220,2278672	201,9899705
PTET.51.1.G0180151				9,74E-008	YES	Late induction	145,2977625	232,9123451	215,9035038	269,7775487	380,9226814	332,2197765	157,594249	133,001276	180,0355917	285,7890984	199,2859545	216,765719	231,6588379	285,1761805	254,378917	304,8870027	376,6322692	440,3978244	401,7736294	338,2399332	326,1996198
PTET.51.1.G0180152				2,67E-001	NO	none	1446,355713	1726,930898	1887,662867	1794,722045	1509,283055	1893,485249	1533,825071	1358,886354	1810,917716	1642,94408	1731,221952	1726,069263	2205,697387	1665,268579	1924,175511	1218,264008	1838,632769	1466,368003	1513,867439	2076,244779	1710,725719
PTET.51.1.G0180153	v-type proton atpase subunit a2	GO:0015991	ATP hydrolysis coupled proton transport	0,002636319	YES	Late induction	314,9362419	280,6769023	270,4722316	288,514204	506,0088451	594,1336745	276,4242759	353,4482079	291,0659215	270,287883	284,0704236	291,2814578	236,0648136	259,6198226	317,4085853	423,6810464	431,1822558	596,6734036	572,4986746	617,2789407	570,9884082
PTET.51.1.G0180154				0,00052223	YES	Late induction	66,58330793	147,0137099	97,74169939	118,9726317	134,6971834	120,7343379	46,49692358	86,66969229	166,6501246	127,3772952	106,7203243	98,99882457	87,50594926	123,476645	114,4686185	134,7708737	110,9498834	161,2974216	131,770555	135,0929731	106,3757026
PTET.51.1.G0180155	serine/threonine-protein kinase fused	GO:0006468	protein phosphorylation	0,246147405	NO	none	85,49179268	74,71367194	56,19992595	62,43305856	76,62177949	96,02201445	114,0149287	56,96865667	72,27745231	77,14989157	56,79155845	64,46163213	47,34658726	69,52648069	55,33963643	58,9484951	97,15712964	76,90072238	73,48077084	90,15628278	101,8877461
PTET.51.1.G0180156		GO:0006396	RNA processing	0,283975683	NO	none	14,33351405	23,31751099	15,3859626	7,588275866	21,73358304	21,60821771	13,25335958	15,41366851	18,45827719	28,1767448	17,32915377	14,30514183	14,5235922	5,865909144	9,310642588	24,24166168	33,34065063	17,60735405	11,74466579	19,64995364	23,56648178
PTET.51.1.G0180157				1,00E+000	NO	none	0	0	1,11892892	6,886247992	0	0	0	0	0	0	3,356786759	0	0	0	13,77249598	0	0	0	0	0	0
PTET.51.1.G0180158	ornithine decarboxylase	GO:0006596	polyamine biosynthetic process	1,11E-025	YES	Early repression	557,7508103	157,9996875	128,1925044	98,08450112	118,4499169	144,4867235	586,7945156	528,7071051	139,246278	176,753097	116,9144266	107,8667506	159,7963359	95,05872684	101,1102754	109,7715654	97,62854592	146,2719376	120,1276187	147,9636465	141,0098005
PTET.51.1.G0180159				0,135771375	NO	none	107,1987554	91,94677156	103,0341332	113,1405788	164,8993104	100,4984219	120,7646125	93,63289833	78,29619288	105,5973502	98,6895307	116,3825467	94,03032231	91,31069704	134,9704606	141,3696136	246,3243312	152,7248346	119,1784622	106,016671	94,98017279
PTET.51.1.G0180160				0,183394255	NO	none	42,80272736	53,90374271	79,31926321	60,09476249	65,65684733	45,98239782	44,03833852	41,56711621	68,41372059	39,39376482	87,98153422	90,34261619	59,63363921	86,43957288	33,74995211	58,83676365	126,5364715	45,78716042	31,46699372	44,82355444	47,14124121
PTET.51.1.G0180161				0,003713132	YES	Early peak	53,90184597	132,3409829	185,2706299	70,90022551	106,0116751	109,3829813	46,37657929	61,42711264	158,1336319	106,5483339	184,0818545	148,3832777	223,3467575	85,52573624	56,27471478	100,0960926	61,48648821	127,963833	134,5002865	50,66507572	168,1008869
PTET.51.1.G0180162				0,000533115	NO	none	449,4854672	711,5511462	692,1557179	641,4713156	709,2724301	817,7457847	421,9341665	477,0367679	733,9985775	689,1037149	694,6770853	600,645127	781,1449413	645,231732	637,7108992	767,2659617	602,1687745	794,5657822	673,0892022	855,032341	780,4592283
PTET.51.1.G0180163				1,30E-003	YES	Early peak	174,3253523	468,6350657	336,3357484	373,7798603	185,6333215	163,1197652	131,7524018	216,8983029	475,3355671	461,9345644	399,4913366	302,2272734	307,288635	416,9802976	330,579423	245,6094211	173,7581964	220,2240634	102,941605	158,8644519	167,3750784
PTET.51.1.G0180164	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2	GO:0006813	potassium ion transport	0,000262895	YES	Late induction	7,706794939	13,46591118	11,14714529	10,36226718	23,89767982	18,55643503	8,060836836	7,352753042	16,39573499	10,53608736	13,28543572	10,96706999	9,188930158	10,91299368	9,811540675	30,39007077	23,98559577	24,71303869	16,50201405	13,76436235	23,34850771
PTET.51.1.G0180165				0,000633731	YES	Late induction	74,90185757	130,4878273	181,7651862	147,2886939	185,1875048	215,639054	59,84492325	89,95879189	125,2851702	135,6904843	175,2047147	163,8395075	206,2513362	165,4100953	129,1672924	199,4443881	101,6386804	253,1185354	186,5484152	180,6972385	250,5808695
PTET.51.1.G0180166				0,286967522	NO	none	18,31851759	27,05776429	14,61957615	11,43924006	15,71353067	19,38632277	17,91528694	18,72174825	32,32040986	21,79511873	16,14998954	13,69206432	14,01667458	10,34252402	12,5359561	16,41288084	18,42983902	16,71629362	11,2951092	24,06983241	14,70281313
PTET.51.1.G0180167				2,05E-001	NO	none	8,89805233	22,18417682	20,78574374	10,80442792	14,54368934	18,32405322	2,768814483	15,02729018	27,6582296	16,71012404	31,03119087	10,24644579	21,07959455	8,169809874	13,43904597	9,723698661	24,09629066	18,10917209	6,245595966	20,74182851	15,90627794
PTET.51.1.G0180168				1,96E-006	NO	none	173,0072473	256,170549	203,5006339	265,31036	302,0585073	221,6529561	173,7234204	172,2910742	242,2879943	270,0531038	188,3669935	194,6968503	227,4380578	281,3034929	249,3172271	324,0602108	265,4224565	331,1093444	287,6420175	223,0723366	220,2335756
PTET.51.1.G0180169				7,99E-004	NO	none	1062,547389	1350,468398	1764,107966	1802,63471	2060,773431	971,473792	1205,235653	919,8591247	1467,293923	1233,642873	2057,790685	1540,152265	1694,380946	1807,010289	1798,259131	2275,034949	2633,482434	1889,084176	1445,492164	1065,104279	877,8433049
PTET.51.1.G0180170				1,38E-007	YES	Late induction	109,9619598	107,7751004	267,7372459	240,3023708	296,9972012	311,8558818	120,306746	99,61717364	98,27748685	117,272714	241,5203398	259,3482936	302,3431045	246,0758871	234,5288546	197,9190998	327,8225393	328,0154107	334,2317551	284,3736144	339,3381491
PTET.51.1.G0180171				1,77E-001	NO	none	200,4494321	189,3756109	349,3224077	326,5867545	163,3494858	204,5738158	245,9564409	154,9424234	174,2277808	204,523441	310,1096688	310,5114791	427,3460752	229,0591724	424,1143366	107,9706825	192,3102382	117,8214178	235,2956048	163,1394801	246,0081514
PTET.51.1.G0180172				6,92E-029	YES	Late repression	3477,753533	3113,84344	5229,45757	4565,023708	131,7136594	306,9803263	3160,346933	3795,160133	3015,497544	3212,189335	4801,492176	5501,395844	5385,484689	3851,294737	5278,752679	105,0243966	122,7843676	121,8524042	177,1934693	112,0148875	501,9457651
PTET.51.1.G0180173				1,06E-004	YES	Late repression	154,9239243	196,8693517	155,4420586	167,6897499	46,41742812	99,07741457	210,0371963	99,8106524	200,4390868	193,2996167	163,2591621	135,8144621	167,2525515	125,9485465	209,4309533	21,81140246	60,80717333	48,46824812	54,58288857	103,6269076	94,52792156
PTET.51.1.G0180174	ribosomal rna small subunit methyltransferase h			4,18E-005	YES	Early repression	201,888247	103,9183454	47,37217752	60,01234942	167,435167	108,8402325	173,1144101	230,6620839	116,0239201	91,81277079	36,64748847	59,31832148	46,15072262	52,21516203	67,8095368	96,82233348	103,5767448	284,6322045	184,7093852	100,8653342	116,8151307
PTET.51.1.G0180175				1,43E-008	YES	Intermediate peak	76,09367608	259,2429018	211,4724437	210,7678149	222,1245705	227,4602122	84,56905635	67,6182958	236,8319715	281,6538321	199,1858025	202,9359533	232,2955753	175,4535324	246,0820974	192,5826866	266,2907467	192,0241587	237,60069	241,2844402	213,6359842
PTET.51.1.G0180176				0,000751663	NO	none	649,2659779	971,1707492	723,9632292	775,8431783	922,4461536	582,3915082	645,6166008	652,9153551	1049,10188	893,239618	877,3697358	777,1660972	517,3538548	804,3292604	747,3570961	879,9090103	943,2254006	938,9919085	927,6582951	588,0079821	576,7750342
PTET.51.1.G0180177	morn repeat-containing 1			6,90E-003	NO	none	44,52949048	50,2968773	55,64015394	80,89539678	85,44065714	127,8540781	43,7899109	45,26907005	40,53072963	60,06302498	48,33348023	44,19590382	74,39107778	91,6207982	70,16999536	76,89209601	68,20689552	92,75578117	103,9078559	130,4705866	125,2375696
PTET.51.1.G0180178		GO:0007275	multicellular organism development	0,000229767	NO	none	94,34968622	106,0306175	109,9995109	136,0450949	163,1809585	165,3685429	87,01522525	101,6841472	94,34102107	117,7202139	98,22297159	133,2071946	98,56836658	136,3185325	135,7716574	173,4033384	147,3512681	149,5078254	182,461402	165,3075735	165,4295122
PTET.51.1.G0180179				1,57E-002	NO	none	41,36583463	99,74371146	83,22530813	76,30575637	71,96617878	42,43389068	43,95298396	38,7786853	110,9283411	88,55908182	100,2182842	60,29457241	89,16306778	89,88857922	62,72293352	71,85579005	105,1082739	56,68866322	54,21198798	42,57697629	42,29080507
PTET.51.1.G0180180	snf1-related kinase catalytic subunit alpha kin11	GO:0006355	regulation of transcription, DNA-templated	2,01E-009	YES	Late repression	96,45448621	139,0711657	177,0291675	209,9076085	28,23192015	42,34405324	106,5456158	86,36335666	117,2224041	160,9199274	136,0322488	201,0651313	193,9901224	189,699211	230,1160061	32,95279432	29,14087172	24,49869019	26,33532439	34,01240647	50,67570001
PTET.51.1.G0180181				0,00093709	YES	Late induction	18,33046738	25,50119679	26,24684071	39,64115221	60,18753951	56,23529423	21,19464829	15,46628648	22,2734462	28,72894738	23,75367439	19,60855594	35,37829181	49,66256577	29,61973864	93,04089102	32,55029154	65,74333914	49,41563633	49,03314811	63,43744035
PTET.51.1.G0180182	tesmin/tso1-like cxc 6			0,033706588	NO	none	253,2650901	200,2983956	243,5259933	229,643469	161,9944547	146,9358215	305,8035767	200,7266035	193,2571775	207,3396136	236,5978291	208,9741861	285,0059646	187,6415752	271,6453628	166,2777094	174,3663256	154,4805864	152,8531974	174,0912184	119,7804245
PTET.51.1.G0180183				0,039927732	NO	none	10,85488085	27,83720868	15,33466776	22,18212834	27,80938996	16,22741519	9,534284496	12,17547719	28,44266514	27,23175222	25,14222806	11,93401059	8,927764622	26,31203279	18,05222389	29,05151862	7,778855757	50,55132397	23,85586149	16,80553559	15,64929479
PTET.51.1.G0180184				0,302189381	NO	none	62,16132974	69,73452537	45,42411487	63,40555522	53,24096975	47,21222642	64,33268057	59,98997892	68,63868044	70,8303703	57,97242647	31,36779076	46,93212739	66,18167062	60,62943982	55,7186301	48,94142725	57,03739994	51,2664217	36,63326571	57,79118714
PTET.51.1.G0180185	non-specific lipid-transfer	GO:0008152	metabolic process	0,045357063	NO	none	3110,829986	2768,404986	2053,772466	2326,711688	2424,960232	2909,781123	3473,889182	2747,770791	2340,246533	3196,563438	1640,286617	2301,711288	2219,319491	2390,068167	2263,355209	2997,441485	2323,397218	1814,87817	2564,124055	3136,567184	2682,995061
PTET.51.1.G0180186	brefeldin a-inhibited guanine nucleotide-exchange 3	GO:0032012	regulation of ARF protein signal transduction	2,60E-003	YES	Late repression	275,878731	130,9829215	230,1492003	261,7901345	210,6014831	177,9155898	255,587284	296,1701781	127,7721231	134,1937199	230,6306787	250,727673	209,0892491	309,492133	214,0881359	302,0813092	163,9769589	207,7154974	168,6321669	174,7059288	181,1252509
PTET.51.1.G0180187	probable serine/threonine-protein kinase ddb_g0277449	GO:0006468	protein phosphorylation	2,32E-018	YES	Late repression	220,7124269	333,6182829	359,2089849	393,8995436	41,04087931	53,28545407	218,8752572	222,5495966	366,1923084	301,0442573	392,1438306	359,4476007	326,0355234	425,0376788	362,7614084	25,26737149	39,54635059	47,36690546	51,98288969	42,55134295	64,0195652
PTET.51.1.G0180188				0,560024951	NO	none	294,5377869	317,190933	313,4936156	350,338686	339,6469389	331,3695579	325,2053066	263,8702671	393,7183306	240,6635355	245,8055875	326,5241792	368,1510801	383,8271639	316,8502082	420,5321046	324,9769901	323,0652258	290,0134351	306,8841511	355,8549647
PTET.51.1.G0180189				1,20E-001	NO	none	602,516602	355,2580004	499,2492041	469,2015688	450,3183501	395,5043825	561,8342402	643,1989638	348,5219046	361,9940961	491,5424502	561,4671511	444,7380109	565,8012869	372,6018508	726,1013199	392,1633145	318,1767388	364,8320272	476,7566509	314,252114
PTET.51.1.G0180190				4,45E-007	YES	Late peak	67,33810726	130,7152802	160,8513462	135,4880572	291,784007	54,14586254	71,64749736	63,02871716	162,7795986	98,65096182	217,7315573	138,9452091	125,8772722	162,2141253	108,7619891	345,9723225	402,4466529	260,2102574	158,5067953	61,93014732	46,36157775
PTET.51.1.G0180191				8,67E-008	YES	Late repression	528,7432275	565,19008	411,6557897	423,9880912	168,5117912	159,3668469	567,5468706	489,9395843	660,8980967	469,4820633	370,4955804	489,8893246	374,582464	471,3144317	376,6617506	218,3215326	143,2118205	193,7312913	118,7825205	150,6696874	168,0640065
PTET.51.1.G0180192	leukotriene a-4 hydrolase	GO:0006508	proteolysis	0,011041501	NO	none	3794,898794	2653,814733	2279,297356	2239,551039	2769,822132	3074,368865	4477,740738	3112,05685	2343,227525	2964,401941	2054,599115	2765,930574	2017,36238	2001,665191	2477,436887	2399,619889	3087,064688	2506,658902	3085,94505	3147,747011	3000,990719
PTET.51.1.G0180193				0,000317253	YES	Early peak	45,7721826	100,673421	80,37124689	60,94937774	81,50306494	119,6411076	36,45379081	55,09057439	102,192968	99,15387388	82,4028498	80,02729147	78,6835994	57,97435123	63,92440425	65,09529114	91,74653791	90,92387607	78,24655463	122,6562663	116,6259489
PTET.51.1.G0180194				4,23E-001	NO	none	2457,563405	2672,772792	1878,553126	1960,882347	1935,674751	1854,649876	2812,619217	2102,507593	3187,109179	2158,436404	2005,046732	1679,861288	1950,751358	2080,018179	1841,746515	1703,562192	2991,911099	1997,47318	1049,752531	1761,388087	1947,911665
PTET.51.1.G0180195				9,24E-024	YES	Late repression	340,4028541	359,4222343	533,0784108	501,7205164	22,63708149	46,22970914	340,0184804	340,7872278	336,644117	382,2003515	530,9449118	602,2928665	465,9974541	482,6738485	520,7671844	16,83751707	26,64200122	23,51832658	23,55048109	18,44359061	74,01582767
PTET.51.1.G0180196	phospholipid scramblase 3			4,24E-015	YES	Late repression	749,9310662	345,2522832	764,9294092	583,1432924	257,1924807	237,9287773	689,9409991	809,9211333	355,2966005	335,2079659	780,2311073	702,396868	812,1602524	620,5438474	545,7427374	307,7377499	210,2437849	252,2987356	258,4896522	234,8142125	241,0433422
PTET.51.1.G0180197	serine/threonine-protein kinase nek1	GO:0006468	protein phosphorylation	1,13E-003	NO	none	192,5449286	268,4089992	258,4957009	281,355399	289,7510799	334,094681	191,076621	194,0132361	257,6445674	279,1734309	246,1224549	292,0460911	237,3185567	255,7956252	306,9151727	278,0658819	283,6027118	270,9150608	326,4206652	341,6729997	326,5163624
PTET.51.1.G0180198				2,30E-015	YES	Intermediate peak	29,5058504	68,56453263	842,9920732	1420,015168	692,145158	326,5026569	27,9992146	31,0124862	68,00146293	69,12760233	913,376874	1009,327174	606,2721717	1175,507054	1664,523283	1109,717754	1103,858042	256,2949884	298,7098474	509,38941	143,6159038
PTET.51.1.G0180199	myb-related b			0,001943223	YES	Intermediate peak	18,64602895	39,81462088	73,60574616	69,29958606	58,43883045	87,47712769	15,91017766	21,38188024	52,56911333	27,06012844	68,94715467	60,84079172	91,0292921	93,89081668	44,70835543	86,60527815	59,71184252	27,96586391	59,47233721	84,42399317	90,53026221
PTET.51.1.G0180200		GO:0015671	oxygen transport	6,95E-004	YES	Early repression	788,8361163	414,6213127	392,5063774	361,1352904	531,4165854	620,0507859	819,4270964	758,2451362	473,4221519	355,8204735	445,3373726	276,1942598	455,9874998	326,2267927	396,043788	432,018945	671,9157972	506,2297169	515,5018824	668,9904495	571,1111223
PTET.51.1.G0180201		GO:0006412	translation	6,97E-015	YES	Early repression	1448,342574	575,0637286	451,1481698	398,1421007	442,097186	418,4104708	1389,848111	1506,837038	628,9152718	521,2121855	438,5479475	438,4457694	476,4507925	338,6819155	457,6022859	348,6397801	541,5540693	425,6574721	452,5374224	419,343975	417,4769667
PTET.51.1.G0180202				3,12E-001	NO	none	5,960103684	5,014908514	15,12499262	20,81280791	12,09483863	17,42128772	3,583945052	8,336262316	4,13085327	5,898963758	4,016667916	6,631484144	34,7268258	3,172493122	38,45312269	25,172652	17,54446804	2,197542874	3,464691617	20,13611984	14,70645559
